device_name_in_vd,ip,day,batch,org,type,softwareVersion,ping-status,sync-status,serialNo,model,existing-packageName,package_name,package_info
CPE-14,20.20.72.14,1,1,IPC00172,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,CPE14KSA,FWA-1010VC,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,FlexVNF-16.1R2-S9-WSM,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
