cpe,upgrade,interface,bgp_nbr_match,route_match,config_match
SAT000026,device already running with same package
CPE-27,Success - versa-flexvnf-20180508-110517-d1653f6-16.1R2S2.2-wsm to versa-flexvnf-20180505-164725-5cd1c58-16.1R2S2.2-wsm,OK,OK,OK,OK
